order_id,order_date,region,product_id,supplier_id,quantity,unit_sales,revenue,promised_date,delivered_date,delivery_days,delivery_status,fulfillment_status,return_flag,late_flag
O003307,2025-07-21,South,P0035,S010,8,211.82,1694.56,2025-07-25,2025-07-25,4,On Time,Fulfilled,0,0
O003308,2025-10-21,West,P0012,S001,3,86.98,260.94,2025-10-25,2025-10-26,5,Late,Fulfilled,0,1
O003309,2025-04-28,West,P0040,S001,8,216.21,1729.68,2025-05-01,2025-05-01,3,On Time,Fulfilled,0,0
O003310,2025-12-05,East,P0016,S001,5,140.21,701.05,2025-12-08,2025-12-08,3,On Time,Fulfilled,0,0
O003311,2025-08-07,West,P0034,S007,3,263.25,789.75,2025-08-10,2025-08-10,3,On Time,Fulfilled,0,0
O003312,2025-04-26,East,P0036,S001,2,98.04,196.08,2025-05-01,2025-05-02,6,Late,Fulfilled,0,1
O003313,2025-10-13,South,P0021,S004,7,179.24,1254.68,2025-10-16,2025-10-15,2,On Time,Fulfilled,0,0
O003314,2025-03-27,South,P0007,S010,4,85.99,343.96,2025-04-02,2025-04-02,6,On Time,Fulfilled,0,0
O003315,2025-03-14,North,P0039,S010,6,71.46,428.76,2025-03-20,2025-03-24,10,Late,Fulfilled,0,1
O003316,2025-08-17,North,P0020,S001,7,148.59,1040.13,2025-08-19,2025-08-18,1,On Time,Fulfilled,0,0
O003317,2025-05-27,West,P0021,S004,1,179.24,179.24,2025-05-31,2025-05-30,3,On Time,Returned,1,0
O003318,2025-03-21,North,P0019,S010,2,269.79,539.58,2025-03-26,2025-03-26,5,On Time,Fulfilled,0,0
O003319,2025-09-20,Central,P0045,S004,8,109.48,875.84,2025-09-24,2025-09-26,6,Late,Fulfilled,0,1
O003320,2025-09-07,West,P0025,S004,1,171.85,171.85,2025-09-12,2025-09-13,6,Late,Fulfilled,0,1
O003321,2025-02-04,East,P0049,S004,7,224.76,1573.32,2025-02-06,2025-02-05,1,On Time,Returned,1,0
O003322,2025-06-02,South,P0058,S007,1,66.02,66.02,2025-06-05,2025-06-04,2,On Time,Fulfilled,0,0
O003323,2025-08-24,South,P0021,S004,2,179.24,358.48,2025-08-30,2025-08-30,6,On Time,Fulfilled,0,0
O003324,2025-06-28,South,P0037,S004,6,84.71,508.26,2025-07-03,2025-07-02,4,On Time,Fulfilled,0,0
O003325,2025-05-30,East,P0003,S010,4,294.12,1176.48,2025-06-02,2025-06-03,4,Late,Fulfilled,0,1
O003326,2025-11-17,East,P0031,S010,4,75.12,300.48,2025-11-20,2025-11-20,3,On Time,Returned,1,0
O003327,2025-04-13,Central,P0006,S007,6,73.03,438.18,2025-04-19,2025-04-20,7,Late,Fulfilled,0,1
O003328,2025-12-15,East,P0028,S001,7,123.49,864.43,2025-12-17,2025-12-16,1,On Time,Fulfilled,0,0
O003329,2025-03-14,West,P0033,S004,7,183.37,1283.59,2025-03-17,2025-03-16,2,On Time,Fulfilled,0,0
O003330,2025-10-21,East,P0027,S010,5,275.2,1376.0,2025-10-23,2025-10-26,5,Late,Fulfilled,0,1
O003331,2025-11-25,North,P0012,S001,2,86.98,173.96,2025-11-29,2025-11-29,4,On Time,Fulfilled,0,0
O003332,2025-11-21,North,P0053,S004,5,133.42,667.1,2025-11-25,2025-11-30,9,Late,Fulfilled,0,1
O003333,2025-01-05,East,P0047,S010,4,108.12,432.48,2025-01-10,2025-01-16,11,Late,Fulfilled,0,1
O003334,2025-03-06,East,P0040,S001,5,216.21,1081.05,2025-03-11,2025-03-11,5,On Time,Fulfilled,0,0
O003335,2025-05-19,West,P0053,S004,7,133.42,933.94,2025-05-24,2025-05-24,5,On Time,Fulfilled,0,0
O003336,2025-12-10,West,P0059,S010,5,209.28,1046.4,2025-12-14,2025-12-20,10,Late,Fulfilled,0,1
O003337,2025-12-09,North,P0026,S007,6,250.97,1505.82,2025-12-15,2025-12-15,6,On Time,Fulfilled,0,0
O003338,2025-01-19,West,P0032,S001,2,166.64,333.28,2025-01-21,2025-01-21,2,On Time,Fulfilled,0,0
O003339,2025-09-18,Central,P0016,S001,4,140.21,560.84,2025-09-24,2025-09-28,10,Late,Fulfilled,0,1
O003340,2025-11-25,North,P0009,S004,7,209.42,1465.94,2025-11-30,2025-11-30,5,On Time,Fulfilled,0,0
O003341,2025-02-17,South,P0060,S001,7,118.33,828.31,2025-02-22,2025-02-22,5,On Time,Fulfilled,0,0
O003342,2025-04-11,West,P0009,S004,2,209.42,418.84,2025-04-17,2025-04-17,6,On Time,Fulfilled,0,0
O003343,2025-01-15,Central,P0015,S010,2,312.58,625.16,2025-01-21,2025-01-22,7,Late,Fulfilled,0,1
O003344,2025-07-17,Central,P0027,S010,2,275.2,550.4,2025-07-19,2025-07-19,2,On Time,Fulfilled,0,0
O003345,2025-04-20,East,P0054,S007,4,261.11,1044.44,2025-04-24,2025-04-30,10,Late,Fulfilled,0,1
O003346,2025-06-26,East,P0024,S001,6,64.9,389.4,2025-07-01,2025-06-30,4,On Time,Fulfilled,0,0
O003347,2025-06-03,West,P0018,S007,1,79.76,79.76,2025-06-08,2025-06-07,4,On Time,Fulfilled,0,0
O003348,2025-01-03,South,P0053,S004,7,133.42,933.94,2025-01-09,2025-01-10,7,Late,Returned,1,1
O003349,2025-03-04,West,P0027,S010,4,275.2,1100.8,2025-03-06,2025-03-06,2,On Time,Fulfilled,0,0
O003350,2025-04-03,South,P0036,S001,8,98.04,784.32,2025-04-08,2025-04-08,5,On Time,Fulfilled,0,0
O003351,2025-05-15,Central,P0033,S004,4,183.37,733.48,2025-05-18,2025-05-19,4,Late,Fulfilled,0,1
O003352,2025-10-22,Central,P0053,S004,1,133.42,133.42,2025-10-28,2025-10-28,6,On Time,Fulfilled,0,0
O003353,2025-02-28,South,P0041,S004,6,162.16,972.96,2025-03-04,2025-03-07,7,Late,Fulfilled,0,1
O003354,2025-07-26,Central,P0033,S004,4,183.37,733.48,2025-07-29,2025-07-29,3,On Time,Fulfilled,0,0
O003355,2025-11-07,East,P0034,S007,3,263.25,789.75,2025-11-09,2025-11-08,1,On Time,Fulfilled,0,0
O003356,2025-12-21,West,P0022,S007,8,174.48,1395.84,2025-12-24,2025-12-24,3,On Time,Fulfilled,0,0
O003357,2025-04-20,Central,P0055,S010,1,76.46,76.46,2025-04-26,2025-04-27,7,Late,Fulfilled,0,1
O003358,2025-05-23,Central,P0004,S001,5,209.94,1049.7,2025-05-27,2025-05-26,3,On Time,Fulfilled,0,0
O003359,2025-06-13,North,P0044,S001,8,281.48,2251.84,2025-06-18,2025-06-19,6,Late,Fulfilled,0,1
O003360,2025-09-16,East,P0006,S007,7,73.03,511.21,2025-09-20,2025-09-19,3,On Time,Fulfilled,0,0
O003361,2025-09-22,South,P0025,S004,1,171.85,171.85,2025-09-26,2025-09-26,4,On Time,Fulfilled,0,0
O003362,2025-10-23,Central,P0019,S010,3,269.79,809.37,2025-10-25,2025-10-29,6,Late,Fulfilled,0,1
O003363,2025-09-27,South,P0040,S001,1,216.21,216.21,2025-10-01,2025-10-02,5,Late,Fulfilled,0,1
O003364,2025-05-29,Central,P0045,S004,2,109.48,218.96,2025-06-02,2025-06-03,5,Late,Fulfilled,0,1
O003365,2025-11-23,Central,P0024,S001,6,64.9,389.4,2025-11-25,2025-11-26,3,Late,Fulfilled,0,1
O003366,2025-06-02,Central,P0002,S007,2,244.65,489.3,2025-06-05,2025-06-05,3,On Time,Fulfilled,0,0
O003367,2025-02-27,West,P0034,S007,8,263.25,2106.0,2025-03-02,2025-03-02,3,On Time,Fulfilled,0,0
O003368,2025-09-10,North,P0032,S001,4,166.64,666.56,2025-09-15,2025-09-15,5,On Time,Fulfilled,0,0
O003369,2025-11-23,North,P0057,S004,1,302.85,302.85,2025-11-29,2025-11-30,7,Late,Fulfilled,0,1
O003370,2025-09-20,South,P0019,S010,4,269.79,1079.16,2025-09-26,2025-09-26,6,On Time,Fulfilled,0,0
O003371,2025-06-08,North,P0055,S010,1,76.46,76.46,2025-06-11,2025-06-12,4,Late,Fulfilled,0,1
O003372,2025-11-28,East,P0057,S004,4,302.85,1211.4,2025-12-04,2025-12-03,5,On Time,Fulfilled,0,0
O003373,2025-04-16,Central,P0032,S001,4,166.64,666.56,2025-04-22,2025-04-21,5,On Time,Fulfilled,0,0
O003374,2025-09-06,Central,P0006,S007,6,73.03,438.18,2025-09-11,2025-09-10,4,On Time,Fulfilled,0,0
O003375,2025-01-23,East,P0019,S010,6,269.79,1618.74,2025-01-25,2025-01-25,2,On Time,Fulfilled,0,0
O003376,2025-03-29,South,P0038,S007,8,97.26,778.08,2025-03-31,2025-03-30,1,On Time,Fulfilled,0,0
O003377,2025-11-22,West,P0047,S010,5,108.12,540.6,2025-11-26,2025-11-25,3,On Time,Fulfilled,0,0
O003378,2025-03-30,North,P0027,S010,8,275.2,2201.6,2025-04-05,2025-04-06,7,Late,Fulfilled,0,1
O003379,2025-07-29,West,P0031,S010,5,75.12,375.6,2025-08-02,2025-08-03,5,Late,Fulfilled,0,1
O003380,2025-05-07,West,P0007,S010,5,85.99,429.95,2025-05-09,2025-05-09,2,On Time,Fulfilled,0,0
O003381,2025-06-17,West,P0059,S010,3,209.28,627.84,2025-06-20,2025-06-20,3,On Time,Returned,1,0
O003382,2025-05-03,Central,P0059,S010,1,209.28,209.28,2025-05-08,2025-05-09,6,Late,Fulfilled,0,1
O003383,2025-02-16,South,P0007,S010,1,85.99,85.99,2025-02-22,2025-02-21,5,On Time,Fulfilled,0,0
O003384,2025-08-21,North,P0038,S007,6,97.26,583.56,2025-08-23,2025-08-24,3,Late,Fulfilled,0,1
O003385,2025-07-29,North,P0036,S001,6,98.04,588.24,2025-08-02,2025-08-03,5,Late,Fulfilled,0,1
O003386,2025-04-06,East,P0024,S001,1,64.9,64.9,2025-04-09,2025-04-09,3,On Time,Fulfilled,0,0
O003387,2025-05-22,East,P0022,S007,4,174.48,697.92,2025-05-27,2025-05-27,5,On Time,Fulfilled,0,0
O003388,2025-02-04,East,P0027,S010,1,275.2,275.2,2025-02-07,2025-02-07,3,On Time,Fulfilled,0,0
O003389,2025-09-08,North,P0041,S004,6,162.16,972.96,2025-09-11,2025-09-12,4,Late,Returned,1,1
O003390,2025-06-30,North,P0021,S004,5,179.24,896.2,2025-07-05,2025-07-05,5,On Time,Fulfilled,0,0
O003391,2025-05-27,West,P0054,S007,5,261.11,1305.55,2025-05-29,2025-05-30,3,Late,Fulfilled,0,1
O003392,2025-05-14,South,P0009,S004,7,209.42,1465.94,2025-05-19,2025-05-24,10,Late,Fulfilled,0,1
O003393,2025-09-26,East,P0025,S004,4,171.85,687.4,2025-09-30,2025-09-30,4,On Time,Returned,1,0
O003394,2025-07-24,East,P0007,S010,5,85.99,429.95,2025-07-27,2025-07-27,3,On Time,Fulfilled,0,0
O003395,2025-06-27,West,P0006,S007,4,73.03,292.12,2025-07-03,2025-07-03,6,On Time,Fulfilled,0,0
O003396,2025-03-01,West,P0060,S001,6,118.33,709.98,2025-03-03,2025-03-04,3,Late,Fulfilled,0,1
O003397,2025-02-20,South,P0045,S004,7,109.48,766.36,2025-02-26,2025-03-02,10,Late,Returned,1,1
O003398,2025-07-11,South,P0015,S010,1,312.58,312.58,2025-07-14,2025-07-14,3,On Time,Fulfilled,0,0
O003399,2025-07-19,Central,P0040,S001,6,216.21,1297.26,2025-07-25,2025-07-25,6,On Time,Fulfilled,0,0
O003400,2025-01-30,South,P0022,S007,1,174.48,174.48,2025-02-02,2025-02-01,2,On Time,Fulfilled,0,0
O003401,2025-09-15,West,P0016,S001,6,140.21,841.26,2025-09-20,2025-09-19,4,On Time,Fulfilled,0,0
O003402,2025-03-24,Central,P0025,S004,6,171.85,1031.1,2025-03-26,2025-03-27,3,Late,Fulfilled,0,1
O003403,2025-09-08,South,P0035,S010,5,211.82,1059.1,2025-09-10,2025-09-09,1,On Time,Fulfilled,0,0
O003404,2025-05-13,South,P0038,S007,3,97.26,291.78,2025-05-16,2025-05-16,3,On Time,Fulfilled,0,0
O003405,2025-09-07,Central,P0060,S001,7,118.33,828.31,2025-09-12,2025-09-12,5,On Time,Returned,1,0
O003406,2025-05-04,South,P0034,S007,8,263.25,2106.0,2025-05-06,2025-05-05,1,On Time,Fulfilled,0,0
O003407,2025-04-10,North,P0027,S010,1,275.2,275.2,2025-04-14,2025-04-15,5,Late,Fulfilled,0,1
O003408,2025-12-15,West,P0005,S004,3,247.38,742.14,2025-12-20,2025-12-21,6,Late,Fulfilled,0,1
O003409,2025-03-30,Central,P0035,S010,7,211.82,1482.74,2025-04-04,2025-04-10,11,Late,Fulfilled,0,1
O003410,2025-09-23,West,P0034,S007,4,263.25,1053.0,2025-09-25,2025-09-25,2,On Time,Fulfilled,0,0
O003411,2025-11-24,North,P0037,S004,7,84.71,592.97,2025-11-29,2025-11-29,5,On Time,Fulfilled,0,0
O003412,2025-08-14,West,P0037,S004,3,84.71,254.13,2025-08-16,2025-08-16,2,On Time,Fulfilled,0,0
O003413,2025-04-28,North,P0058,S007,2,66.02,132.04,2025-04-30,2025-05-01,3,Late,Fulfilled,0,1
O003414,2025-07-15,West,P0023,S010,5,93.63,468.15,2025-07-19,2025-07-18,3,On Time,Fulfilled,0,0
O003415,2025-02-06,West,P0006,S007,3,73.03,219.09,2025-02-08,2025-02-08,2,On Time,Fulfilled,0,0
O003416,2025-05-27,South,P0003,S010,8,294.12,2352.96,2025-05-29,2025-05-30,3,Late,Fulfilled,0,1
O003417,2025-07-25,Central,P0002,S007,1,244.65,244.65,2025-07-28,2025-07-29,4,Late,Fulfilled,0,1
O003418,2025-01-05,East,P0022,S007,7,174.48,1221.36,2025-01-07,2025-01-06,1,On Time,Fulfilled,0,0
O003419,2025-09-20,North,P0021,S004,2,179.24,358.48,2025-09-24,2025-09-25,5,Late,Fulfilled,0,1
O003420,2025-07-06,South,P0028,S001,1,123.49,123.49,2025-07-08,2025-07-07,1,On Time,Fulfilled,0,0
O003421,2025-08-22,Central,P0036,S001,1,98.04,98.04,2025-08-26,2025-08-25,3,On Time,Fulfilled,0,0
O003422,2025-08-30,West,P0038,S007,8,97.26,778.08,2025-09-03,2025-09-02,3,On Time,Fulfilled,0,0
O003423,2025-05-18,Central,P0048,S001,1,141.97,141.97,2025-05-20,2025-05-20,2,On Time,Returned,1,0
O003424,2025-03-10,East,P0050,S007,8,37.5,300.0,2025-03-16,2025-03-15,5,On Time,Fulfilled,0,0
O003425,2025-10-08,North,P0026,S007,4,250.97,1003.88,2025-10-10,2025-10-10,2,On Time,Fulfilled,0,0
O003426,2025-07-27,West,P0051,S010,3,159.11,477.33,2025-08-02,2025-08-01,5,On Time,Fulfilled,0,0
O003427,2025-06-12,East,P0009,S004,1,209.42,209.42,2025-06-14,2025-06-18,6,Late,Fulfilled,0,1
O003428,2025-07-07,East,P0004,S001,1,209.94,209.94,2025-07-10,2025-07-13,6,Late,Fulfilled,0,1
O003429,2025-04-18,South,P0023,S010,6,93.63,561.78,2025-04-24,2025-04-24,6,On Time,Fulfilled,0,0
O003430,2025-12-30,Central,P0007,S010,8,85.99,687.92,2026-01-01,2025-12-31,1,On Time,Fulfilled,0,0
O003431,2025-12-30,East,P0024,S001,1,64.9,64.9,2026-01-05,2026-01-05,6,On Time,Fulfilled,0,0
O003432,2025-11-21,West,P0024,S001,5,64.9,324.5,2025-11-25,2025-11-25,4,On Time,Fulfilled,0,0
O003433,2025-08-23,Central,P0029,S004,8,76.33,610.64,2025-08-27,2025-08-27,4,On Time,Fulfilled,0,0
O003434,2025-03-27,Central,P0018,S007,2,79.76,159.52,2025-04-02,2025-04-03,7,Late,Fulfilled,0,1
O003435,2025-04-10,South,P0051,S010,4,159.11,636.44,2025-04-13,2025-04-12,2,On Time,Fulfilled,0,0
O003436,2025-06-20,Central,P0003,S010,4,294.12,1176.48,2025-06-25,2025-06-29,9,Late,Fulfilled,0,1
O003437,2025-07-04,Central,P0021,S004,7,179.24,1254.68,2025-07-08,2025-07-07,3,On Time,Fulfilled,0,0
O003438,2025-05-06,East,P0025,S004,7,171.85,1202.95,2025-05-10,2025-05-09,3,On Time,Fulfilled,0,0
O003439,2025-01-03,North,P0059,S010,5,209.28,1046.4,2025-01-09,2025-01-09,6,On Time,Fulfilled,0,0
O003440,2025-02-16,West,P0025,S004,3,171.85,515.55,2025-02-20,2025-02-21,5,Late,Fulfilled,0,1
O003441,2025-12-09,South,P0036,S001,6,98.04,588.24,2025-12-12,2025-12-13,4,Late,Fulfilled,0,1
O003442,2025-03-08,Central,P0035,S010,4,211.82,847.28,2025-03-11,2025-03-12,4,Late,Returned,1,1
O003443,2025-10-20,West,P0018,S007,3,79.76,239.28,2025-10-24,2025-10-23,3,On Time,Fulfilled,0,0
O003444,2025-05-08,South,P0020,S001,8,148.59,1188.72,2025-05-14,2025-05-15,7,Late,Fulfilled,0,1
O003445,2025-04-23,West,P0001,S004,6,289.3,1735.8,2025-04-27,2025-04-26,3,On Time,Fulfilled,0,0
O003446,2025-01-29,South,P0027,S010,8,275.2,2201.6,2025-02-04,2025-02-04,6,On Time,Fulfilled,0,0
O003447,2025-10-15,East,P0011,S010,2,132.12,264.24,2025-10-20,2025-10-26,11,Late,Fulfilled,0,1
O003448,2025-04-23,South,P0016,S001,1,140.21,140.21,2025-04-25,2025-04-24,1,On Time,Fulfilled,0,0
O003449,2025-05-05,East,P0020,S001,2,148.59,297.18,2025-05-10,2025-05-10,5,On Time,Fulfilled,0,0
O003450,2025-08-14,South,P0053,S004,6,133.42,800.52,2025-08-17,2025-08-16,2,On Time,Fulfilled,0,0
O003451,2025-02-06,Central,P0034,S007,3,263.25,789.75,2025-02-12,2025-02-11,5,On Time,Fulfilled,0,0
O003452,2025-07-26,Central,P0004,S001,8,209.94,1679.52,2025-07-30,2025-07-30,4,On Time,Fulfilled,0,0
O003453,2025-03-20,East,P0021,S004,4,179.24,716.96,2025-03-24,2025-03-23,3,On Time,Fulfilled,0,0
O003454,2025-07-26,Central,P0052,S001,5,57.76,288.8,2025-08-01,2025-08-02,7,Late,Fulfilled,0,1
O003455,2025-02-13,East,P0038,S007,5,97.26,486.3,2025-02-18,2025-02-17,4,On Time,Fulfilled,0,0
O003456,2025-04-23,Central,P0038,S007,4,97.26,389.04,2025-04-26,2025-04-25,2,On Time,Fulfilled,0,0
O003457,2025-08-23,Central,P0053,S004,3,133.42,400.26,2025-08-27,2025-08-28,5,Late,Fulfilled,0,1
O003458,2025-08-30,West,P0042,S007,6,315.31,1891.86,2025-09-04,2025-09-04,5,On Time,Fulfilled,0,0
O003459,2025-06-29,South,P0043,S010,4,254.39,1017.56,2025-07-04,2025-07-04,5,On Time,Fulfilled,0,0
O003460,2025-05-13,North,P0054,S007,8,261.11,2088.88,2025-05-18,2025-05-19,6,Late,Fulfilled,0,1
O003461,2025-01-22,South,P0057,S004,5,302.85,1514.25,2025-01-24,2025-01-23,1,On Time,Fulfilled,0,0
O003462,2025-12-21,East,P0049,S004,5,224.76,1123.8,2025-12-27,2025-12-27,6,On Time,Fulfilled,0,0
O003463,2025-10-31,North,P0018,S007,7,79.76,558.32,2025-11-05,2025-11-06,6,Late,Fulfilled,0,1
O003464,2025-06-07,East,P0030,S007,4,299.53,1198.12,2025-06-12,2025-06-11,4,On Time,Fulfilled,0,0
O003465,2025-11-18,South,P0045,S004,2,109.48,218.96,2025-11-21,2025-11-21,3,On Time,Returned,1,0
O003466,2025-11-18,South,P0031,S010,3,75.12,225.36,2025-11-20,2025-11-19,1,On Time,Fulfilled,0,0
O003467,2025-05-21,Central,P0006,S007,2,73.03,146.06,2025-05-24,2025-05-23,2,On Time,Returned,1,0
O003468,2025-03-30,South,P0019,S010,7,269.79,1888.53,2025-04-02,2025-04-01,2,On Time,Fulfilled,0,0
O003469,2025-10-18,South,P0020,S001,8,148.59,1188.72,2025-10-21,2025-10-21,3,On Time,Fulfilled,0,0
O003470,2025-03-29,Central,P0015,S010,6,312.58,1875.48,2025-04-02,2025-04-03,5,Late,Fulfilled,0,1
O003471,2025-07-27,South,P0010,S007,2,101.15,202.3,2025-07-30,2025-07-29,2,On Time,Returned,1,0
O003472,2025-11-11,North,P0005,S004,7,247.38,1731.66,2025-11-14,2025-11-13,2,On Time,Fulfilled,0,0
O003473,2025-06-25,North,P0001,S004,4,289.3,1157.2,2025-06-27,2025-06-27,2,On Time,Fulfilled,0,0
O003474,2025-10-03,East,P0034,S007,8,263.25,2106.0,2025-10-09,2025-10-09,6,On Time,Fulfilled,0,0
O003475,2025-01-29,East,P0010,S007,3,101.15,303.45,2025-02-04,2025-02-03,5,On Time,Fulfilled,0,0
O003476,2025-02-06,Central,P0007,S010,5,85.99,429.95,2025-02-12,2025-02-11,5,On Time,Returned,1,0
O003477,2025-03-16,West,P0007,S010,5,85.99,429.95,2025-03-20,2025-03-19,3,On Time,Fulfilled,0,0
O003478,2025-01-27,South,P0040,S001,6,216.21,1297.26,2025-02-02,2025-02-03,7,Late,Fulfilled,0,1
O003479,2025-09-16,North,P0036,S001,2,98.04,196.08,2025-09-22,2025-09-23,7,Late,Fulfilled,0,1
O003480,2025-07-12,West,P0020,S001,4,148.59,594.36,2025-07-15,2025-07-14,2,On Time,Fulfilled,0,0
O003481,2025-11-08,West,P0036,S001,2,98.04,196.08,2025-11-12,2025-11-13,5,Late,Fulfilled,0,1
O003482,2025-02-12,South,P0052,S001,2,57.76,115.52,2025-02-14,2025-02-15,3,Late,Fulfilled,0,1
O003483,2025-10-12,East,P0004,S001,8,209.94,1679.52,2025-10-18,2025-10-17,5,On Time,Fulfilled,0,0
O003484,2025-08-07,Central,P0042,S007,4,315.31,1261.24,2025-08-12,2025-08-13,6,Late,Fulfilled,0,1
O003485,2025-06-08,South,P0051,S010,8,159.11,1272.88,2025-06-13,2025-06-12,4,On Time,Fulfilled,0,0
O003486,2025-01-01,East,P0028,S001,6,123.49,740.94,2025-01-03,2025-01-03,2,On Time,Fulfilled,0,0
O003487,2025-03-12,East,P0019,S010,1,269.79,269.79,2025-03-16,2025-03-16,4,On Time,Fulfilled,0,0
O003488,2025-02-08,East,P0040,S001,1,216.21,216.21,2025-02-10,2025-02-11,3,Late,Fulfilled,0,1
O003489,2025-04-23,Central,P0060,S001,3,118.33,354.99,2025-04-29,2025-05-04,11,Late,Fulfilled,0,1
O003490,2025-09-11,South,P0049,S004,8,224.76,1798.08,2025-09-14,2025-09-15,4,Late,Fulfilled,0,1
O003491,2025-05-27,Central,P0017,S004,8,179.09,1432.72,2025-05-29,2025-05-29,2,On Time,Fulfilled,0,0
O003492,2025-08-13,North,P0024,S001,5,64.9,324.5,2025-08-17,2025-08-17,4,On Time,Returned,1,0
O003493,2025-02-02,Central,P0037,S004,1,84.71,84.71,2025-02-08,2025-02-09,7,Late,Fulfilled,0,1
O003494,2025-12-14,South,P0034,S007,5,263.25,1316.25,2025-12-17,2025-12-18,4,Late,Fulfilled,0,1
O003495,2025-09-17,East,P0045,S004,2,109.48,218.96,2025-09-21,2025-09-20,3,On Time,Fulfilled,0,0
O003496,2025-06-28,East,P0026,S007,5,250.97,1254.85,2025-07-01,2025-07-01,3,On Time,Fulfilled,0,0
O003497,2025-10-31,East,P0001,S004,2,289.3,578.6,2025-11-03,2025-11-04,4,Late,Fulfilled,0,1
O003498,2025-02-24,West,P0050,S007,8,37.5,300.0,2025-02-26,2025-02-25,1,On Time,Fulfilled,0,0
O003499,2025-08-25,Central,P0024,S001,2,64.9,129.8,2025-08-30,2025-08-29,4,On Time,Fulfilled,0,0
O003500,2025-09-29,South,P0059,S010,8,209.28,1674.24,2025-10-04,2025-10-04,5,On Time,Fulfilled,0,0
O003501,2025-06-04,Central,P0016,S001,6,140.21,841.26,2025-06-07,2025-06-07,3,On Time,Fulfilled,0,0
O003502,2025-04-09,East,P0059,S010,1,209.28,209.28,2025-04-11,2025-04-14,5,Late,Fulfilled,0,1
O003503,2025-01-22,South,P0037,S004,8,84.71,677.68,2025-01-27,2025-01-27,5,On Time,Fulfilled,0,0
O003504,2025-09-23,West,P0033,S004,4,183.37,733.48,2025-09-28,2025-09-27,4,On Time,Fulfilled,0,0
O003505,2025-12-03,Central,P0028,S001,8,123.49,987.92,2025-12-06,2025-12-07,4,Late,Fulfilled,0,1
O003506,2025-02-06,South,P0045,S004,4,109.48,437.92,2025-02-08,2025-02-07,1,On Time,Returned,1,0
O003507,2025-11-21,South,P0044,S001,1,281.48,281.48,2025-11-24,2025-11-23,2,On Time,Fulfilled,0,0
O003508,2025-06-06,South,P0059,S010,7,209.28,1464.96,2025-06-10,2025-06-16,10,Late,Fulfilled,0,1
O003509,2025-03-22,West,P0042,S007,5,315.31,1576.55,2025-03-27,2025-03-27,5,On Time,Fulfilled,0,0
O003510,2025-10-12,North,P0054,S007,4,261.11,1044.44,2025-10-16,2025-10-17,5,Late,Fulfilled,0,1
O003511,2025-04-16,North,P0039,S010,3,71.46,214.38,2025-04-22,2025-04-23,7,Late,Returned,1,1
O003512,2025-12-29,East,P0006,S007,4,73.03,292.12,2025-12-31,2025-12-31,2,On Time,Fulfilled,0,0
O003513,2025-01-23,South,P0010,S007,7,101.15,708.05,2025-01-29,2025-01-30,7,Late,Fulfilled,0,1
O003514,2025-11-25,West,P0012,S001,8,86.98,695.84,2025-12-01,2025-12-02,7,Late,Fulfilled,0,1
O003515,2025-10-19,East,P0051,S010,5,159.11,795.55,2025-10-24,2025-10-24,5,On Time,Fulfilled,0,0
O003516,2025-09-17,South,P0017,S004,8,179.09,1432.72,2025-09-22,2025-09-23,6,Late,Fulfilled,0,1
O003517,2025-04-19,East,P0015,S010,8,312.58,2500.64,2025-04-25,2025-04-26,7,Late,Fulfilled,0,1
O003518,2025-10-19,South,P0031,S010,4,75.12,300.48,2025-10-24,2025-10-23,4,On Time,Fulfilled,0,0
O003519,2025-08-11,North,P0049,S004,4,224.76,899.04,2025-08-16,2025-08-15,4,On Time,Fulfilled,0,0
O003520,2025-11-30,South,P0055,S010,4,76.46,305.84,2025-12-02,2025-12-02,2,On Time,Fulfilled,0,0
O003521,2025-04-13,Central,P0058,S007,6,66.02,396.12,2025-04-16,2025-04-16,3,On Time,Returned,1,0
O003522,2025-08-14,West,P0001,S004,8,289.3,2314.4,2025-08-18,2025-08-19,5,Late,Fulfilled,0,1
O003523,2025-05-13,South,P0013,S004,7,290.72,2035.04,2025-05-19,2025-05-20,7,Late,Fulfilled,0,1
O003524,2025-04-02,East,P0028,S001,4,123.49,493.96,2025-04-05,2025-04-05,3,On Time,Fulfilled,0,0
O003525,2025-02-24,North,P0009,S004,5,209.42,1047.1,2025-02-27,2025-02-26,2,On Time,Fulfilled,0,0
O003526,2025-01-17,West,P0035,S010,7,211.82,1482.74,2025-01-21,2025-01-20,3,On Time,Fulfilled,0,0
O003527,2025-09-22,East,P0026,S007,3,250.97,752.91,2025-09-25,2025-09-24,2,On Time,Fulfilled,0,0
O003528,2025-06-22,North,P0010,S007,5,101.15,505.75,2025-06-24,2025-06-25,3,Late,Fulfilled,0,1
O003529,2025-05-10,Central,P0019,S010,4,269.79,1079.16,2025-05-13,2025-05-14,4,Late,Fulfilled,0,1
O003530,2025-09-18,North,P0051,S010,4,159.11,636.44,2025-09-20,2025-09-20,2,On Time,Fulfilled,0,0
O003531,2025-03-17,North,P0052,S001,1,57.76,57.76,2025-03-20,2025-03-20,3,On Time,Returned,1,0
O003532,2025-11-08,North,P0028,S001,5,123.49,617.45,2025-11-11,2025-11-12,4,Late,Fulfilled,0,1
O003533,2025-06-20,West,P0003,S010,5,294.12,1470.6,2025-06-26,2025-06-25,5,On Time,Fulfilled,0,0
O003534,2025-04-15,West,P0019,S010,2,269.79,539.58,2025-04-18,2025-04-24,9,Late,Fulfilled,0,1
